Chromosome	Start	Stop	Name	Size	Orientation	RefSeq	CStart	CStop	NumExons
chr2	106896142	106899808	Fshb	3666	-	NM_008045	106897436	106899114	3
chr2	107130745	107138661	Kcna4	7916	+	NM_021275	107135079	107137044	2
chr2	108932456	109118447	Mettl15	185991	-	NM_029790	108933011	109114815	6
chr2	109120894	109181903	Kif18a	61009	+	NM_139303	109127998	109181397	17
chr2	109514856	109567200	Bdnf	52344	+	NM_007540	109515493	109564309	2
chr2	109731034	109741093	Lin7c	10059	+	NM_011699	109731041	109737558	5
chr2	109742552	109753476	Platr8	10924	-	NR_033473	109753476	109753476	5
chr2	109757803	109854414	Lgr4	96611	+	NM_172671	109758277	109852684	18
chr2	109857973	109885482	Ccdc34	27509	+	NM_026613	109858024	109884558	6
chr2	109871406	109890636	Ccdc34os	19230	-	NR_040508	109890636	109890636	5
chr2	110105239	110145882	Bbox1	40643	-	NM_130452	110105610	110145789	7
chr2	110201081	110203150	Fibin	2069	-	NM_026271	110202298	110202952	1
chr2	110437455	110489502	Slc5a12	52047	+	NM_001003915	110437758	110486573	15
chr2	110495357	110790401	Ano3	295044	-	NM_001128103	110498296	110790260	27
chr2	110561650	110579694	Muc15	18044	+	NM_172979	110571377	110577664	4
chr2	111033410	111069757	4930430A15Rik	36347	-	NM_026248	111033602	111069569	16
chr2	111071009	111071948	Olfr1275	939	-	NM_001011795	111071009	111071948	1
chr2	111097273	111098212	Olfr1276	939	+	NM_146395	111097273	111098212	1
chr2	111109610	111110522	Olfr1277	912	-	NM_146396	111109610	111110522	1
chr2	111132426	111133368	Olfr1278	942	+	NM_146394	111132426	111133368	1
chr2	111146357	111147299	Olfr1279	942	+	NM_146393	111146357	111147299	1
chr2	111155637	111156555	Olfr1280	918	+	NM_146908	111155637	111156555	1
chr2	111168577	111169495	Olfr1281	918	+	NM_001005568	111168577	111169495	1
chr2	111175315	111176233	Olfr1282	918	-	NM_146907	111175315	111176233	1
chr2	111208790	111209708	Olfr1283	918	+	NM_207236	111208790	111209708	1
chr2	111219158	111220094	Olfr1284	936	+	NM_146381	111219158	111220094	1
chr2	111260188	111261106	Olfr1286	918	-	NM_207254	111260188	111261106	1
chr2	111289298	111290216	Olfr1287	918	+	NM_001011773	111289298	111290216	1
chr2	111318942	111319881	Olfr1288	939	+	NM_146400	111318942	111319881	1
chr2	111323588	111324485	Olfr1289	897	+	NM_146404	111323588	111324485	1
chr2	111329374	111333972	Olfr1290	4598	-	NM_146262	111329374	111330313	3
chr2	111377505	111378444	Olfr1294	939	-	NM_146885	111377505	111378444	1
chr2	111404660	111405599	Olfr1295	939	-	NM_146403	111404660	111405599	1
chr2	111461290	111462229	Olfr1297	939	-	NM_146888	111461290	111462229	1
chr2	111485213	111486152	Olfr1298	939	-	NM_146886	111485213	111486152	1
chr2	111501609	111505323	Olfr1299	3714	+	NM_146884	111504384	111505323	2
chr2	111507593	111533476	Olfr1300-ps1	25883	+	NR_033534	111533476	111533476	4
chr2	111594407	111595346	Olfr1301	939	+	NM_146887	111594407	111595346	1
chr2	111620469	111621417	Olfr1302	948	+	NM_146889	111620469	111621417	1
chr2	111653942	111654881	Olfr1303	939	-	NM_146402	111653942	111654881	1
chr2	111713071	111714010	Olfr1305	939	-	NM_146401	111713071	111714010	1
chr2	111752146	111753085	Olfr1306	939	-	NM_001011803	111752146	111753085	1
chr2	111784672	111785611	Olfr1307	939	-	NM_001011787	111784672	111785611	1
chr2	111800265	111801228	Olfr1308	963	-	NM_207151	111800265	111801228	1
chr2	111823290	111824253	Olfr1309	963	-	NM_146447	111823290	111824253	1
chr2	111848402	111849341	Olfr1310	939	-	NM_146449	111848402	111849341	1
chr2	111861070	111862009	Olfr1311	939	-	NM_146274	111861070	111862009	1
chr2	111882233	111883187	Olfr1312	954	-	NM_146362	111882233	111883187	1
chr2	111911802	111912738	Olfr1313	936	-	NM_207150	111911802	111912738	1
chr2	111931917	111932856	Olfr1314	939	-	NM_146450	111931917	111932856	1
chr2	111970027	111970972	Olfr1316	945	-	NM_146742	111970027	111970972	1
chr2	111982103	111983054	Olfr1317	951	+	NM_146448	111982103	111983054	1
chr2	111996054	111997164	Olfr1318	1110	+	NM_001011802	111996109	111997072	1
chr2	112079997	112087268	Lpcat4	7271	+	NM_207206	112080100	112087044	14
chr2	112088104	112099448	Nutm1	11344	-	NM_172521	112088344	112099338	7
chr2	112102082	112103055	Nop10	973	+	NM_025403	112102180	112102610	2
chr2	112106470	112203320	Slc12a6	96850	+	NM_133649	112106978	112200664	25
chr2	112203175	112208184	Emc4	5009	-	NM_026519	112203475	112208061	5
chr2	112219367	112254394	Katnbl1	35027	+	NM_024254	112244331	112252572	10
chr2	112295181	112307593	Emc7	12412	+	NM_133749	112295224	112307290	5
chr2	112319228	112320974	Chrm5	1746	-	NM_205783	112319327	112320926	1
chr2	112333120	112471410	Aven	138290	+	NM_028844	112333147	112471051	6
chr2	112471538	112870488	Ryr3	398950	-	NM_177652	112472279	112870488	104
chr2	113125888	113137347	Tmco5b	11459	+	NM_029232	113126832	113137166	12
chr2	113167892	113556924	Fmn1	389032	+	NM_010230	113204113	113549617	20
chr2	113531209	113548707	4930533B01Rik	17498	-	NR_040614	113548707	113548707	6
chr2	113588831	113598805	Grem1	9974	-	NM_011824	113589756	113590311	2
chr2	113616469	113669248	Scg5	52779	-	NM_009162	113616957	113667721	6
chr2	113671649	113688818	Arhgap11a	17169	-	NM_181416	113673129	113688246	12
chr2	113835336	113839355	Gjd2	4019	-	NM_010290	113836764	113838870	2
chr2	113839300	113858028	A530058N18Rik	18728	+	NR_028423	113858028	113858028	5
chr2	113873019	113878611	Actc1	5592	-	NM_009608	113873201	113877767	7
chr2	113880131	113887238	C130080G10Rik	7107	+	NR_028422	113887238	113887238	3
chr2	113926896	114001075	Aqr	74179	-	NM_009702	113927174	114000902	35
chr2	113976251	113976306	Mir7002	55	-	NR_105968	113976306	113976306	1
chr2	114019196	114027168	Zfp770	7972	-	NM_175466	114021204	114023322	2
chr2	114342153	114480664	Dph6	138511	-	NM_025675	114343974	114480589	9
chr2	115155001	115170016	4930528P14Rik	15015	-	NR_040516	115170016	115170016	3
chr2	115319248	115337937	3110099E03Rik	18689	-	NR_030712	115337937	115337937	3
chr2	115407451	115604504	BC052040	197053	+	NM_001145898	115407620	115602767	11
chr2	115464460	115464549	Mir1951	89	+	NR_035476	115464549	115464549	1
chr2	115686999	115890794	Meis2	203795	-	NM_001136072	115692581	115890549	13
chr2	115900283	115901832	2810405F15Rik	1549	-	NR_033447	115901832	115901832	1
chr2	116704426	116718236	Tmco5	13810	+	NM_026104	116705019	116718047	12
chr2	116725887	116738527	D330050G23Rik	12640	+	NR_040335	116738527	116738527	4
chr2	116946806	117008013	Spred1	61207	+	NM_033524	116947460	117003685	7
chr2	117010862	117010962	Mir674	100	+	NR_030440	117010962	117010962	1
chr2	117075474	117097276	Fam98b	21802	+	NM_026620	117075503	117096734	8
chr2	117105728	117168613	Rasgrp1	62885	-	NM_011246	117108277	117168445	17
chr2	117630384	117638538	Gm13985	8154	-	NR_126427	117638538	117638538	3
chr2	117647663	117734872	4930412B13Rik	87209	+	NR_040631	117734872	117734872	6
chr2	117683026	117936938	Gm13986	253912	-	NR_126479	117936938	117936938	10
chr2	117937611	117952869	Thbs1	15258	+	NM_011580	117938378	117950765	22
chr2	118030623	118082702	Fsip1	52079	-	NM_027759	118030820	118079153	11
chr2	118102833	118199155	Gpr176	96322	-	NM_201367	118104964	118198923	3
chr2	118130649	118133902	1700054M17Rik	3253	+	NR_045919	118133902	118133902	3
chr2	118214352	118300970	Eif2ak4	86618	+	NM_013719	118214444	118300796	39
chr2	118301578	118305432	Srp14	3854	-	NM_009273	118301953	118305350	5
chr2	118354492	118375414	Bmf	20922	-	NM_138313	118358293	118375398	5
chr2	118423946	118467328	Bub1b	43382	+	NM_009773	118424183	118467055	23
chr2	118489312	118523756	Pak6	34444	+	NM_001033254	118514537	118522310	11
chr2	118524838	118529699	Ankrd63	4861	-	NM_001081971	118528001	118529174	1
chr2	118533252	118554174	Plcb2	20922	-	NM_177568	118534734	118554057	32
chr2	118571493	118574546	Inafm2	3053	+	NM_001301269	118571850	118572309	1
chr2	118579880	118588397	A430105I19Rik	8517	-	NM_001001982	118582949	118588388	11
chr2	118598504	118603900	Phgr1	5396	+	NM_001145644	118600418	118603771	4
chr2	118605454	118620911	Disp2	15457	+	NM_170593	118611797	118618562	8
chr2	118639738	118661948	Knstrn	22210	+	NM_026412	118639836	118659867	9
chr2	118687735	118707093	Ivd	19358	+	NM_019826	118687756	118706322	12
chr2	118727350	118750260	Bahd1	22910	+	NM_001045523	118741637	118748308	7
chr2	118752232	118754319	Chst14	2087	+	NM_028117	118752387	118753518	1
chr2	118843514	118855129	Ccdc32	11615	-	NM_199310	118844761	118853117	4
chr2	118860525	118867933	Rpusd2	7408	+	NM_173450	118860559	118864495	3
chr2	118872854	118929857	Casc5	57003	+	NM_029617	118883032	118929813	24
chr2	118938552	118961806	Rad51	23254	+	NM_011234	118942049	118960908	10
chr2	118962733	118982770	Rmdn3	20037	-	NM_001033136	118963437	118982280	13
chr2	118993523	118998125	Gchfr	4602	+	NM_177157	118993573	118997801	3
chr2	118998235	119034531	Dnajc17	36296	-	NM_139139	118998301	119034501	11
chr2	119000244	119003311	Gm14137	3067	+	NM_001039223	119000697	119001243	1
chr2	119034455	119042786	Zfyve19	8331	+	NM_028054	119034865	119042443	11
chr2	119043854	119055601	Ppp1r14d	11747	-	NM_001290796	119044071	119055535	5
chr2	119063095	119075249	Spint1	12154	+	NM_016907	119063522	119074698	11
chr2	119094936	119096962	Rhov	2026	-	NM_145530	119095779	119096859	3
chr2	119114477	119124189	Vps18	9712	+	NM_172269	119114775	119123355	5
chr2	119146934	119151933	Gm14207	4999	-	NR_030683	119151933	119151933	4
chr2	119151519	119161402	Dll4	9883	+	NM_019454	119151876	119160369	11
chr2	119176977	119180062	Chac1	3085	+	NM_026929	119177138	119179326	3
chr2	119198778	119303365	Ino80	104587	-	NM_026574	119200099	119283959	36
chr2	119345139	119373363	Exd1	28224	-	NM_172857	119345801	119367227	13
chr2	119373442	119412758	Chp1	39316	+	NM_019769	119373586	119410896	7
chr2	119420031	119426480	1700020I14Rik	6449	+	NR_015473	119426480	119426480	3
chr2	119435267	119444241	Oip5	8974	-	NM_001042653	119436054	119444197	6
chr2	119444033	119475896	Nusap1	31863	+	NM_133851	119444538	119474725	11
chr2	119481186	119488534	Ndufaf1	7348	-	NM_027175	119481378	119486319	5
chr2	119500803	119561143	Rtf1	60340	+	NM_030112	119500803	119558627	18
chr2	119568072	119576989	Itpka	8917	+	NM_146125	119568114	119576603	7
chr2	119577061	119586167	Ltk	9106	-	NM_203345	119577337	119586030	20
chr2	119589694	119613273	Rpap1	23579	-	NM_177294	119590030	119609650	26
chr2	119623475	119643839	Tyro3	20364	+	NM_001290800	119624698	119642770	20
chr2	119722963	119795317	Mga	72354	+	NM_013720	119728408	119790701	24
chr2	119798434	119853139	Mapkbp1	54705	+	NM_011941	119798787	119851067	30
chr2	119843252	119843315	Mir7665	63	+	NR_106125	119843315	119843315	1
chr2	119853218	119858340	Jmjd7	5122	+	NM_001114637	119853248	119857938	8
chr2	119853218	119868768	Gm28042	15550	+	NR_104353	119868768	119868768	27
chr2	119859168	119868768	Pla2g4b	9600	+	NM_145378	119859233	119867351	20
chr2	119915222	119980311	Ehd4	65089	-	NM_133838	119916883	119980211	6
chr2	119992147	120071071	Pla2g4e	78924	-	NM_177845	119993568	120070643	20
chr2	120091604	120114805	Pla2g4d	23201	-	NM_001024137	120092374	120114767	20
chr2	120125692	120139901	Pla2g4f	14209	-	NM_001024145	120126140	120139792	20
chr2	120142196	120178869	Vps39	36673	-	NM_147153	120143769	120178723	26
chr2	120181044	120229852	Tmem87a	48808	-	NM_001110496	120182232	120229796	20
chr2	120229631	120286588	Ganc	56957	+	NM_172672	120230766	120285661	24
chr2	120281433	120295103	4931402G19Rik	13670	-	NR_040608	120295103	120295103	5
chr2	120289328	120330655	Capn3	41327	+	NM_007601	120289608	120330235	24
chr2	120332565	120389567	Zfp106	57002	-	NM_011743	120335821	120381020	22
chr2	120393406	120426458	Snap23	33052	+	NM_001177792	120410044	120425077	9
chr2	120429973	120435244	Lrrc57	5271	-	NM_001159610	120430952	120435120	6
chr2	120435117	120447295	Haus2	12178	+	NM_025475	120435188	120444917	6
chr2	120541889	120557253	Cdan1	15364	-	NM_026891	120544537	120557237	28
chr2	120558551	120676320	Ttbk2	117769	-	NM_080788	120565467	120676269	16
chr2	120676391	120692426	AV039307	16035	+	NR_038349	120692426	120692426	4
chr2	120686011	120796451	Ubr1	110440	-	NM_009461	120688385	120796338	47
chr2	120802797	120833578	Tmem62	30781	+	NM_175285	120803034	120832881	14
chr2	120834143	120842648	Ccndbp1	8505	+	NM_010761	120834245	120842249	11
chr2	120843626	120862613	Epb42	18987	-	NM_013513	120845186	120862329	13
chr2	120871846	120911495	Tgm5	39649	-	NM_028799	120872114	120911407	13
chr2	120919324	120935527	Tgm7	16203	-	NM_001160424	120919324	120935527	12
chr2	120963027	120966434	Lcmt2	3407	-	NM_177846	120964275	120966336	1
chr2	120966163	120982416	Adal	16253	+	NM_001290811	120968894	120981283	10
chr2	120984008	120996861	Zscan29	12853	-	NM_001290819	120986431	120995860	5
chr2	120996903	121024506	Tubgcp4	27603	+	NR_077245	121024506	121024506	19
chr2	121020570	121097143	Trp53bp1	76573	-	NM_013735	121024155	121097014	28
chr2	121115337	121136568	Map1a	21231	+	NM_032393	121115370	121133823	7
chr2	121136296	121176749	Ppip5k1	40453	-	NM_178795	121137391	121176359	30
chr2	121184376	121189473	Ckmt1	5097	+	NM_009897	121184585	121189350	9
chr2	121189462	121206676	Strc	17214	-	NM_080459	121189711	121206598	29
chr2	121220090	121239528	Catsper2	19438	-	NM_153075	121220191	121238024	13
chr2	121239637	121264422	Pdia3	24785	+	NM_007952	121239774	121263435	13
chr2	121264762	121268337	Ell3	3575	-	NM_145973	121265174	121268263	11
chr2	121274933	121279156	Serf2	4223	+	NM_011354	121275170	121276520	3
chr2	121276912	121282500	Serinc4	5588	-	NM_001025371	121277756	121282289	12
chr2	121282823	121284176	Hypk	1353	+	NM_026318	121282841	121283980	4
chr2	121287401	121299759	Mfap1b	12358	-	NM_001081975	121287857	121299648	7
chr2	121318416	121332392	Mfap1a	13976	-	NM_026220	121320400	121332277	7
chr2	121332458	121370595	Wdr76	38137	+	NM_001290986	121336505	121368298	13
chr2	121371264	121632793	Frmd5	261529	-	NM_172673	121373684	121632567	15
chr2	121692705	121761943	Casc4	69238	+	NM_001205369	121692940	121759284	10
chr2	121779506	121781828	Mageb3	2322	-	NM_008545	121779962	121780955	1
chr2	121781736	121841062	Ctdspl2	59326	+	NM_001290992	121804644	121836364	13
chr2	121854315	121879368	Eif3j1	25053	+	NM_144545	121854408	121877834	8
chr2	121854318	121879367	Eif3j2	25049	+	NM_001256055	121854408	121877834	8
chr2	121879261	121944122	Spg11	64861	-	NM_145531	121879615	121944104	40
chr2	121945843	122011925	Patl2	66082	-	NM_026251	121946920	121955252	18
chr2	121973422	121978818	B2m	5396	+	NM_009735	121973473	121977396	4
chr2	121986435	122004763	Trim69	18328	+	NM_080510	121986626	122004699	7
chr2	122012007	122032129	4933406J08Rik	20122	+	NM_028914	122012024	122030692	7
chr2	122060574	122091073	Sord	30499	+	NM_146126	122060628	122089942	9
chr2	122106172	122123901	Duox2	17729	-	NM_177610	122106172	122123901	32
chr2	122124635	122128621	Duoxa2	3986	+	NM_025777	122124776	122128133	6
chr2	122129284	122139466	Duoxa1	10182	-	NM_001305262	122129480	122132562	10
chr2	122141407	122173708	Duox1	32301	+	NM_001099297	122141438	122173128	33
chr2	122174627	122194654	Shf	20027	-	NM_001013829	122175088	122185217	6
chr2	122252212	122286866	Slc28a2	34654	+	NM_172980	122267310	122286273	19
chr2	122292318	122293533	Bambi-ps1	1215	-	NR_027919	122293533	122293533	1
chr2	122310676	122353776	Gm14085	43100	+	NM_001085518	122312395	122353185	18
chr2	122420208	122437013	Gatm	16805	-	NM_025961	122421232	122436952	9
chr2	122456360	122458440	Spata5l1	2080	+	NM_001033256	122456421	122458440	2
chr2	122463622	122466812	AA467197	3190	+	NM_001004174	122463833	122466505	5
chr2	122466538	122466617	Mir147	79	+	NR_030547	122466617	122466617	1
chr2	122506968	122528399	Slc30a4	21431	-	NM_011774	122510914	122528156	7
chr2	122564240	122575223	Bloc1s6	10983	+	NM_019788	122564358	122572366	5
chr2	122591094	122635287	Sqrdl	44193	+	NM_001162503	122610696	122635074	10
chr2	123915704	124493525	Sema6d	577821	+	NM_001290997	124479370	124491045	21
chr2	123949371	123955692	4930517E11Rik	6321	-	NR_040611	123955692	123955692	3
chr2	124043414	124048094	4930583P06Rik	4680	-	NR_040612	124048094	124048094	3
chr2	124893862	124914413	Slc24a5	20551	+	NM_175034	124893916	124914022	9
chr2	124912006	124949396	Myef2	37390	-	NM_001162417	124914609	124949254	19
chr2	124962427	124973577	Ctxn2	11150	+	NM_001162934	124973190	124973439	2
chr2	124978335	125055737	Slc12a1	77402	+	NM_001079690	124979664	125054598	27
chr2	125072983	125084785	Dut	11802	+	NM_001159646	125073007	125083149	7
chr2	125126329	125332174	Fbn1	205845	-	NM_007993	125127321	125331339	66
chr2	125388823	125450849	Cep152	62026	-	NM_001081091	125389135	125446995	28
chr2	125453182	125549884	Shc4	96702	-	NM_199022	125455350	125549113	12
chr2	125498835	125501378	Eid1	2543	+	NM_025613	125498927	125499407	1
chr2	125562721	125608606	Secisbp2l	45885	-	NM_177608	125566000	125608358	18
chr2	125656037	125684818	Cops2	28781	-	NM_009939	125657928	125684725	13
chr2	125684844	125810034	Galk2	125190	+	NM_175154	125685093	125808998	10
chr2	125809218	125977740	Fam227b	168522	-	NM_029455	125809363	125971987	17
chr2	125860393	125916921	Fgf7	56528	+	NM_008008	125861450	125915297	4
chr2	125977876	125991013	Dtwd1	13137	+	NM_026981	125980332	125990710	5
chr2	126146708	126317289	Atp8b4	170581	-	NM_001080944	126148545	126315146	28
chr2	126378759	126413979	Slc27a2	35220	+	NM_011978	126378890	126413672	10
chr2	126419395	126444414	Hdc	25019	-	NM_008230	126419696	126444305	12
chr2	126454642	126501328	Gabpb1	46686	-	NM_001271467	126455965	126484313	10
chr2	126533063	126585050	Usp8	51987	+	NM_001252580	126543796	126584342	19
chr2	126586785	126609196	Usp50	22411	-	NM_029163	126587187	126609023	7
chr2	126617293	126701997	Trpm7	84704	-	NM_001164325	126618561	126701712	39
chr2	126716130	126758971	Sppl2a	42841	-	NM_023220	126719947	126758748	15
chr2	126727985	126728121	Mir3473g	136	-	NR_106202	126728121	126728121	1
chr2	126834446	126895550	Ap4e1	61104	+	NM_175550	126834489	126892438	21
chr2	126896392	126922820	Blvra	26428	+	NM_026678	126906382	126922729	8
chr2	126929545	126959690	Ncaph	30145	-	NM_144818	126929956	126959603	18
chr2	126964504	126969193	Itpripl1	4689	-	NM_001163527	126966292	126967936	2
chr2	127012090	127034016	1810024B03Rik	21926	-	NM_198630	127012410	127013013	2
chr2	127034139	127066187	Snrnp200	32048	+	NM_177214	127034229	127065948	45
chr2	127066673	127073552	Ciao1	6879	-	NM_025296	127068532	127073356	7
chr2	127073710	127086500	Tmem127	12790	+	NM_175145	127074301	127083000	4
chr2	127095964	127124670	Stard7	28706	+	NM_139308	127096317	127123027	8
chr2	127161894	127164113	Dusp2	2219	+	NM_010090	127161973	127163531	4
chr2	127164374	127183391	Astl	19017	+	NM_172539	127168094	127182510	9
chr2	127189021	127192957	Adra2b	3936	+	NM_009633	127189300	127190662	1
chr2	127250934	127261828	Gpat2	10894	+	NM_001081089	127253044	127261697	22
chr2	127261950	127270301	Fahd2a	8351	-	NM_029629	127262079	127267854	8
chr2	127282233	127347830	Kcnip3	65597	-	NR_110989	127347830	127347830	9
chr2	127352688	127367153	Prom2	14465	-	NM_138750	127354490	127367056	24
chr2	127401268	127410413	Zfp661	9145	-	NM_028141	127402670	127407244	6
chr2	127413161	127429722	Mrps5	16561	+	NM_029963	127413163	127429589	12
chr2	127458961	127482431	Mal	23470	-	NM_010762	127460715	127481869	4
chr2	127530125	127555633	Mall	25508	-	NM_145532	127531596	127555602	4
chr2	127566467	127614627	Nphp1	48160	-	NM_016902	127566651	127614590	20
chr2	127617113	127618224	1500011K16Rik	1111	-	NR_015476	127618224	127618224	2
chr2	127625935	127657595	Bub1	31660	-	NM_009772	127626978	127657481	25
chr2	127680363	127949628	Acoxl	269265	+	NM_028765	127680569	127948872	18
chr2	127951773	127988283	Bcl2l11	36510	+	NM_207681	127954368	127984065	5
chr2	128124398	128255087	Gm14005	130689	-	NR_028589	128255087	128255087	3
chr2	128418076	128422579	Spdye4c	4503	+	NM_001310641	128418076	128422579	9
chr2	128435818	128513131	Anapc1	77313	-	NM_008569	128438683	128511772	48
chr2	128524732	128627924	Mertk	103192	+	NM_008587	128524781	128627403	19
chr2	128644038	128679997	Tmem87b	35959	+	NM_028248	128644074	128677079	19
chr2	128689667	128722770	Fbln7	33103	+	NM_024237	128689808	128721325	8
chr2	128752003	128769756	Zc3h8	17753	-	NM_020594	128754631	128769660	9
chr2	128793137	128844299	Zc3h6	51162	+	NM_178404	128793540	128843320	12
chr2	128891682	128922019	Ttl	30337	+	NM_027192	128891882	128918791	7
chr2	128926731	128952331	Polr1b	25600	+	NM_009086	128926822	128951832	15
chr2	128955435	128959847	Chchd5	4412	+	NM_025395	128955591	128959034	4
chr2	129003883	129006409	AI847159	2526	-	NR_045264	129006409	129006409	3
chr2	129024508	129037348	Slc20a1	12840	+	NM_015747	129025454	129036581	11
chr2	129044704	129061342	A730036I17Rik	16638	+	NR_045838	129061342	129061342	5
chr2	129093945	129122948	Ckap2l	29003	-	NM_181589	129094773	129122877	9
chr2	129123105	129133562	Gm14023	10457	+	NR_040371	129133562	129133562	5
