uniqueID	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	uniprotID	description	geneSymbol	txSize	cdsSize
YDL130W-A	chrIV	+	229170	229431	229170	229431	1	229170,	229431,	P01098	Protein involved in regulation of the mitochondrial F1F0-ATP synthase  Stf1p and Stf2p may act as stabilizing factors that enhance inhibitory action of the Inh1p protein	STF1	261	261
YDL130W	chrIV	+	229905	230527	229905	230527	2	229905,230320,	230019,230527,	P10622	Ribosomal protein P1 beta, component of the ribosomal stalk, which is involved in interaction of translational elongation factors with ribosome  accumulation is regulated by phosphorylation and interaction with the P2 stalk component	RPP1B	622	622
YDL129W	chrIV	+	231023	231899	231023	231899	1	231023,	231899,	Q07555	Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus  YDL129W is not an essential gene	YDL129W	876	876
YDL128W	chrIV	+	232651	233887	232651	233887	1	232651,	233887,	Q99385	Vacuolar membrane antiporter with Ca2+/H+ and K+/H+ exchange activity, involved in control of cytosolic Ca2+ and K+ concentrations  has similarity to sodium/calcium exchangers, including the bovine Na+/Ca2+,K+ antiporter	VCX1	1236	1236
YDL127W	chrIV	+	234926	235853	234926	235853	1	234926,	235853,	P25693	Cyclin, interacts with cyclin-dependent kinase Pho85p  member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle  localizes to sites of polarized cell growth	PCL2	927	927
YDL126C	chrIV	-	236156	238664	236156	238664	1	236156,	238664,	P25694	ATPase involved in ubiquitin-mediated protein degradation  Cdc48p-Npl4p-Ufd1p complex participates in ER-associated degradation (ERAD) while Cdc48p-Npl4p-Vms1p complex participates in mitochondria-associated degradation (MAD)  along with Npl4-Ufd1 complex, important for maintaining the cell wall integrity during heat stress to allow G1 progression	CDC48	2508	2508
YDL125C	chrIV	-	239018	239606	239018	239606	2	239018,239509,	239398,239606,	Q04344	Adenosine 5'-monophosphoramidase  interacts physically and genetically with Kin28p, a CDK and TFIIK subunit, and genetically with CAK1  member of the histidine triad (HIT) superfamily of nucleotide-binding proteins and similar to Hint	HNT1	588	588
YDL124W	chrIV	+	240258	241197	240258	241197	1	240258,	241197,	Q07551	NADPH-dependent alpha-keto amide reductase  reduces aromatic alpha-keto amides, aliphatic alpha-keto esters, and aromatic alpha-keto esters  member of the aldo-keto reductase (AKR) family	YDL124W	939	939
YDL123W	chrIV	+	241417	241840	241417	241840	1	241417,	241840,	Q07549	Protein of unknown function, localized to the vacuolar outer membrane  predicted to be palmitoylated	SNA4	423	423
YDL122W	chrIV	+	242551	244981	242551	244981	1	242551,	244981,	P25037	Ubiquitin-specific protease that removes ubiquitin from ubiquitinated proteins  cleaves at the C terminus of ubiquitin fusions irrespective of their size  capable of cleaving polyubiquitin chains	UBP1	2430	2430
YDL121C	chrIV	-	245132	245582	245132	245582	1	245132,	245582,	Q07541	Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum  YDL121C is not an essential protein	YDL121C	450	450
YDL120W	chrIV	+	245922	246447	245922	246447	1	245922,	246447,	Q07540	Mitochondrial matrix iron chaperone  oxidizes and stores iron  interacts with Isu1p to promote Fe-S cluster assembly  mutation results in multiple Fe/S-dependent enzyme deficiencies  human frataxin homolog is mutated in Friedrich's ataxia	YFH1	525	525
YDL119C	chrIV	-	246688	247612	246688	247612	1	246688,	247612,	Q07534	Putative mitochondrial transport protein  GFP-fusion protein is induced in response to the DNA-damaging agent MMS  the authentic, non-tagged protein is detected in purified mitochondria	YDL119C	924	924
YDL118W	chrIV	+	247301	247682	247301	247682	1	247301,	247682,	Q07535	Non-essential protein of unconfirmed function  mutants are defective in telomere maintenance, and are synthetically sick or lethal with alpha-synuclein	YDL118W	381	381
YDL117W	chrIV	+	248580	251238	248580	251238	1	248580,	251238,	Q07533	SH3-domain protein located in the mother-bud neck and the cytokinetic actin ring  mutant phenotype and genetic interactions suggest a role in cytokinesis	CYK3	2658	2658
YDL116W	chrIV	+	251565	253746	251565	253746	1	251565,	253746,	P52891	Subunit of the nuclear pore complex (NPC)  forms a subcomplex with Nup85p, Nup120p, Nup145p-C, Sec13p, and Seh1p that plays a role in nuclear mRNA export, and NPC biogenesis  required also for transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay	NUP84	2181	2181
YDL115C	chrIV	-	253994	255126	253994	255126	2	253994,255044,	254974,255126,	Q07532	RNA polymerase II transport factor, conserved from yeast to humans  involved in both basal and regulated transcription from RNA polymerase II (RNAP II) promoters, but not itself a transcription factor  interacts with most of the RNAP II subunits  nucleo-cytoplasmic shuttling protein  deletion causes hypersensitivity to K1 killer toxin	IWR1	1132	1132
YDL114W-A	chrIV	+	254934	255048	254934	255048	1	254934,	255048,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  identified based on homology to hemiascomycetous yeasts	YDL114W-A	114	114
YDL114W	chrIV	+	255603	256530	255603	256530	1	255603,	256530,	Q07530	Putative protein of unknown function with similarity to acyl-carrier-protein reductases  YDL114W is not an essential gene	YDL114W	927	927
YDL113C	chrIV	-	256632	258555	256632	258555	1	256632,	258555,	Q07528	Sorting nexin family member required for the cytoplasm-to-vacuole targeting (Cvt) pathway and for endosomal sorting  has a Phox homology domain that binds phosphatidylinositol-3-phosphate  interacts with Snx4p  potential Cdc28p substrate	ATG20	1923	1923
YDL111C	chrIV	-	263312	264110	263312	264110	1	263312,	264110,	Q12277	Exosome non-catalytic core component  involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm  has similarity to E. coli RNase PH and to human hRrp42p (EXOSC7)	RRP42	798	798
YDL110C	chrIV	-	264511	264964	264511	264964	1	264511,	264964,	Q12513	Protein of unknown function that associates with ribosomes  heterozygous deletion demonstrated increases in chromosome instability in a rad9 deletion background  protein abundance is decreased upon intracellular iron depletion	TMA17	453	453
YDL109C	chrIV	-	265257	267201	265257	267201	1	265257,	267201,	Q12103	Putative lipase  involved in lipid metabolism  YDL109C is not an essential gene	YDL109C	1944	1944
YDL108W	chrIV	+	267697	268699	267697	268699	2	267697,267806,	267725,268699,	P06242	Serine/threonine protein kinase, subunit of the transcription factor TFIIH  involved in transcription initiation at RNA polymerase II promoters	KIN28	1002	1002
YDL107W	chrIV	+	268920	269976	268920	269976	1	268920,	269976,	P40990	Peripherally bound inner membrane protein of the mitochondrial matrix involved in membrane insertion of C-terminus of Cox2p, interacts genetically and physically with Cox18p	MSS2	1056	1056
YDL106C	chrIV	-	270221	271901	270221	271901	1	270221,	271901,	P07269	Homeobox transcription factor  regulatory targets include genes involved in phosphate metabolism  binds cooperatively with Pho4p to the PHO5 promoter  phosphorylation of Pho2p facilitates interaction with Pho4p	PHO2	1680	1680
YDL105W	chrIV	+	272388	273597	272388	273597	1	272388,	273597,	P43124	Nuclear protein that plays a role in the function of the Smc5p-Rhc18p complex	NSE4	1209	1209
YDL104C	chrIV	-	273652	274876	273652	274876	1	273652,	274876,	P43122	Highly conserved mitochondrial protein, essential for t6A modification of mitochondrial tRNAs that decode ANN codons  similar to Kae1p and E. coli YgjD, both of which are also required for tRNA t6A modification	QRI7	1224	1224
YDL103C	chrIV	-	275147	276581	275147	276581	1	275147,	276581,	P43123	UDP-N-acetylglucosamine pyrophosphorylase, catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc), which is important in cell wall biosynthesis, protein N-glycosylation, and GPI anchor biosynthesis	QRI1	1434	1434
YDL102W	chrIV	+	276871	280165	276871	280165	1	276871,	280165,	P15436	Catalytic subunit of DNA polymerase delta  required for chromosomal DNA replication during mitosis and meiosis, intragenic recombination, repair of double strand DNA breaks, and DNA replication during nucleotide excision repair (NER)	POL3	3294	3294
YDL101C	chrIV	-	280306	281848	280306	281848	1	280306,	281848,	P39009	Cell-cycle checkpoint serine-threonine kinase required for DNA damage-induced transcription of certain target genes, phosphorylation of Rad55p and Sml1p, and transient G2/M arrest after DNA damage  also regulates postreplicative DNA repair	DUN1	1542	1542
YDL100C	chrIV	-	282111	283176	282111	283176	1	282111,	283176,	Q12154	Guanine nucleotide exchange factor for Gpa1p  amplifies G protein signaling  subunit of the GET complex, which is involved in Golgi to ER trafficking and insertion of proteins into the ER membrane  has low-level ATPase activity	GET3	1065	1065
YDL099W	chrIV	+	283418	284444	283418	284444	1	283418,	284444,	Q12191	Cis-golgi localized protein involved in ER to Golgi transport  forms a complex with the mammalian GRASP65 homolog, Grh1p  mutants are compromised for the fusion of ER-derived vesicles with Golgi membranes	BUG1	1026	1026
YDL098C	chrIV	-	284580	285165	284580	285165	1	284580,	285165,	Q12368	Component of U4/U6.U5 snRNP involved in mRNA splicing via spliceosome	SNU23	585	585
YDL097C	chrIV	-	285390	286695	285390	286695	1	285390,	286695,	Q12377	Essential, non-ATPase regulatory subunit of the 26S proteasome lid required for the assembly and activity of the 26S proteasome  the human homolog (S9 protein) partially rescues Rpn6p depletion	RPN6	1305	1305
YDL096C	chrIV	-	286997	287324	286997	287324	1	286997,	287324,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps verified gene PMT1/YDL095W  YDL096C is not essential	OPI6	327	327
YDL095W	chrIV	+	287058	289512	287058	289512	1	287058,	289512,	P33775	Protein O-mannosyltransferase, transfers mannose from dolichyl phosphate-D-mannose to protein Ser/Thr residues  1 of 7 related proteins involved in O-glycosylation which is essential for cell wall rigidity  involved in ER quality control	PMT1	2454	2454
YDL094C	chrIV	-	289571	290081	289571	290081	1	289571,	290081,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps verfied gene PMT5/YDL093W  YDL094C is not essential	YDL094C	510	510
YDL093W	chrIV	+	289908	292140	289908	292140	1	289908,	292140,	P52867	Protein O-mannosyltransferase, transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues  acts in a complex with Pmt3p, can instead interact with Pmt2p in some conditions  target for new antifungals	PMT5	2232	2232
YDL092W	chrIV	+	292780	293221	292780	293221	1	292780,	293221,	P38985	Signal recognition particle (SRP) subunit, interacts with the RNA component of SRP to form the Alu domain, which is the region of SRP responsible for arrest of nascent chain elongation during membrane targeting  homolog of mammalian SRP14	SRP14	441	441
YDL091C	chrIV	-	293391	294759	293391	294759	1	293391,	294759,	Q12229	UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p, green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern	UBX3	1368	1368
YDL090C	chrIV	-	295033	296329	295033	296329	1	295033,	296329,	P22007	Beta subunit of the CAAX farnesyltransferase (FTase) that prenylates the a-factor mating pheromone and Ras proteins  required for the membrane localization of Ras proteins and a-factor  homolog of the mammalian FTase beta subunit	RAM1	1296	1296
YDL089W	chrIV	+	296819	298274	296819	298274	1	296819,	298274,	Q12066	Protein of unknown function  interacts with Csm1p, Lrs4p  required for rDNA repeat stability  null mutant causes increase in unequal sister-chromatid exchange  GFP-fusion protein localizes to the nuclear periphery, possible Cdc28p substrate	NUR1	1455	1455
YDL088C	chrIV	-	298416	300003	298416	300003	1	298416,	300003,	Q05166	Nuclear pore complex subunit, part of a subcomplex also containing Nup53p, Nup170p, and Pse1p	ASM4	1587	1587
YDL087C	chrIV	-	300213	300999	300213	300999	1	300213,	300999,	Q07508	Essential protein associated with the U1 snRNP complex  splicing factor involved in recognition of 5' splice site  contains two zinc finger motifs  N-terminal zinc finger binds pre-mRNA	LUC7	786	786
YDL086W	chrIV	+	301412	302234	301412	302234	1	301412,	302234,	Q07505	Putative protein of unknown function  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies  YDL086W is not an essential gene	YDL086W	822	822
YDL086C-A	chrIV	-	301654	302089	301654	302089	1	301654,	302089,	n/a	Dubious ORF unlikely to encode a protein, based on available experimental and comparative sequence data  overlaps uncharacterized ORF YDL086W  identified by gene-trapping, microarray expression analysis, and genome-wide homology searching	YDL086C-A	435	435
YDL085C-A	chrIV	-	302463	302670	302463	302670	1	302463,	302670,	Q3E7B7	Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus	YDL085C-A	207	207
YDL085W	chrIV	+	303210	304848	303210	304848	1	303210,	304848,	Q07500	Mitochondrial external NADH dehydrogenase, catalyzes the oxidation of cytosolic NADH  Nde1p and Nde2p are involved in providing the cytosolic NADH to the mitochondrial respiratory chain	NDE2	1638	1638
YDL084W	chrIV	+	305236	306577	305236	306577	1	305236,	306577,	Q07478	Component of the TREX complex required for nuclear mRNA export  member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly  homolog of the human splicing factor hUAP56	SUB2	1341	1341
YDL083C	chrIV	-	306925	307789	306925	307789	2	306925,307765,	307333,307789,	P40213	Protein component of the small (40S) ribosomal subunit  identical to Rps16Ap and has similarity to E. coli S9 and rat S16 ribosomal proteins	RPS16B	864	864
